provincia_name,canton_name,parroq_name
SUCUMBIOS;CASCALES;SANTA ROSA DE SUCUMBIOS
SUCUMBIOS;CASCALES;SEVILLA
SUCUMBIOS;CUYABENO;AGUAS NEGRAS
SUCUMBIOS;CUYABENO;CUYABENO
SUCUMBIOS;CUYABENO;TARAPOA
SUCUMBIOS;GONZALO PIZARRO;EL REVENTADOR
SUCUMBIOS;GONZALO PIZARRO;GONZALO PIZARRO
SUCUMBIOS;GONZALO PIZARRO;LUMBAQUI
SUCUMBIOS;GONZALO PIZARRO;PUERTO LIBRE
SUCUMBIOS;LAGO AGRIO;10 DE AGOSTO
SUCUMBIOS;LAGO AGRIO;DURENO
SUCUMBIOS;LAGO AGRIO;EL ENO
SUCUMBIOS;LAGO AGRIO;GENERAL FARFAN
SUCUMBIOS;LAGO AGRIO;JAMBELI
SUCUMBIOS;LAGO AGRIO;NUEVA LOJA
SUCUMBIOS;LAGO AGRIO;PACAYACU
SUCUMBIOS;LAGO AGRIO;SANTA CECILIA
SUCUMBIOS;PUTUMAYO;EL CARMEN DE PUTUMAYO
SUCUMBIOS;PUTUMAYO;PALMA ROJA
SUCUMBIOS;PUTUMAYO;PUERTO BOLIVAR
SUCUMBIOS;PUTUMAYO;PUERTO RODRIGUEZ
SUCUMBIOS;PUTUMAYO;SANTA ELENA
SUCUMBIOS;SHUSHUFINDI;LIMONCOCHA
SUCUMBIOS;SHUSHUFINDI;PANACOCHA
SUCUMBIOS;SHUSHUFINDI;SAN PEDRO DE LOS COFANES
SUCUMBIOS;SHUSHUFINDI;SAN ROQUE
SUCUMBIOS;SHUSHUFINDI;SHUSHUFINDI CENTRAL
SUCUMBIOS;SHUSHUFINDI;SIETE DE JULIO
SUCUMBIOS;SUCUMBIOS;EL PLAYON DE SN. FRANCISCO
SUCUMBIOS;SUCUMBIOS;LA BONITA
SUCUMBIOS;SUCUMBIOS;LA SOFIA
SUCUMBIOS;SUCUMBIOS;ROSA FLORIDA
SUCUMBIOS;SUCUMBIOS;SANTA BARBARA
TUNGURAHUA;AMBATO;AMBATILLO
TUNGURAHUA;AMBATO;ATAHUALPA /CHIPZALATA
TUNGURAHUA;AMBATO;ATOCHA FICOA
TUNGURAHUA;AMBATO;AUGUSTO N MARTINEZ
TUNGURAHUA;AMBATO;CELIANO MONGE
TUNGURAHUA;AMBATO;CONSTANTINO FERNANDEZ
TUNGURAHUA;AMBATO;CUNCHIBAMBA
TUNGURAHUA;AMBATO;HUACHI CHICO
TUNGURAHUA;AMBATO;HUACHI GRANDE
TUNGURAHUA;AMBATO;HUACHI LORETO
TUNGURAHUA;AMBATO;IZAMBA
TUNGURAHUA;AMBATO;JUAN BENIGNO VELA
TUNGURAHUA;AMBATO;LA MATRIZ
TUNGURAHUA;AMBATO;LA MERCED
TUNGURAHUA;AMBATO;LA PENINSULA
TUNGURAHUA;AMBATO;MONTALVO
TUNGURAHUA;AMBATO;PASA
TUNGURAHUA;AMBATO;PICAYHUA
TUNGURAHUA;AMBATO;PILAHUIN
TUNGURAHUA;AMBATO;PISHILATA
TUNGURAHUA;AMBATO;QUISAPINCHA
TUNGURAHUA;AMBATO;SAN BARTOLOME
TUNGURAHUA;AMBATO;SAN FERNANDO
TUNGURAHUA;AMBATO;SAN FRANCISCO
TUNGURAHUA;AMBATO;SANTA ROSA
TUNGURAHUA;AMBATO;TOTORAS
TUNGURAHUA;AMBATO;UNAMUNCHO
TUNGURAHUA;BAÑOS;BAÑOS
TUNGURAHUA;BAÑOS;LLIGUA
TUNGURAHUA;BAÑOS;RIO NEGRO
TUNGURAHUA;BAÑOS;RIO VERDE
TUNGURAHUA;BAÑOS;ULBA
TUNGURAHUA;CEVALLOS;CEVALLOS
TUNGURAHUA;MOCHA;MOCHA
TUNGURAHUA;MOCHA;PINGUILI
TUNGURAHUA;PATATE;EL TRIUNFO
TUNGURAHUA;PATATE;LOS ANDES
TUNGURAHUA;PATATE;PATATE
TUNGURAHUA;PATATE;SUCRE
TUNGURAHUA;PELILEO;BENITEZ /PACHANLICA
TUNGURAHUA;PELILEO;BOLIVAR
TUNGURAHUA;PELILEO;CHIQUICHA
TUNGURAHUA;PELILEO;COTALO
TUNGURAHUA;PELILEO;EL ROSARIO /RUMICHACA
TUNGURAHUA;PELILEO;GARCIA MORENO
TUNGURAHUA;PELILEO;HUAMBALO
TUNGURAHUA;PELILEO;PELILEO
TUNGURAHUA;PELILEO;PELILEO GRANDE /R. MINO
TUNGURAHUA;PELILEO;SALASACA
TUNGURAHUA;PILLARO;BAQUERIZO MORENO
TUNGURAHUA;PILLARO;CIUDAD NUEVA
TUNGURAHUA;PILLARO;EMILIO MARIA TERAN
TUNGURAHUA;PILLARO;MARCOS ESPINEL
TUNGURAHUA;PILLARO;PILLARO
TUNGURAHUA;PILLARO;PRESIDENTE URBINA
TUNGURAHUA;PILLARO;SAN ANDRES
TUNGURAHUA;PILLARO;SAN JOSE DE POALO
TUNGURAHUA;PILLARO;SAN MIGUELITO
TUNGURAHUA;QUERO;QUERO
TUNGURAHUA;QUERO;RUMIPAMBA
TUNGURAHUA;QUERO;YANAYACU MOCHAPATA
TUNGURAHUA;TISALEO;QUINCHICOTO
TUNGURAHUA;TISALEO;TISALEO
ZAMORA CHINCHIPE;CENTINELA DEL CONDOR;PANGUINTZA
ZAMORA CHINCHIPE;CENTINELA DEL CONDOR;TRIUNFO DORADO
ZAMORA CHINCHIPE;CENTINELA DEL CONDOR;ZUMBI
ZAMORA CHINCHIPE;CHINCHIPE;CHITO
ZAMORA CHINCHIPE;CHINCHIPE;EL CHORRO
ZAMORA CHINCHIPE;CHINCHIPE;LA CHONTA
ZAMORA CHINCHIPE;CHINCHIPE;PUCAPAMBA
ZAMORA CHINCHIPE;CHINCHIPE;SAN ANDRES
ZAMORA CHINCHIPE;CHINCHIPE;ZUMBA
ZAMORA CHINCHIPE;EL PANGUI;EL GUISMI
ZAMORA CHINCHIPE;EL PANGUI;EL PANGUI
ZAMORA CHINCHIPE;EL PANGUI;PACHICUTZA
ZAMORA CHINCHIPE;EL PANGUI;TUNDAYME
ZAMORA CHINCHIPE;NANGARITZA;GUAYZIMI
ZAMORA CHINCHIPE;NANGARITZA;NUEVO PARAISO
ZAMORA CHINCHIPE;NANGARITZA;ZURMI
ZAMORA CHINCHIPE;PALANDA;EL PORVENIR DEL CARMEN
ZAMORA CHINCHIPE;PALANDA;LA CANELA
ZAMORA CHINCHIPE;PALANDA;PALANDA
ZAMORA CHINCHIPE;PALANDA;SAN FRANCISCO DEL VERGEL
ZAMORA CHINCHIPE;PALANDA;VALLADOLID
ZAMORA CHINCHIPE;PAQUISHA;BELLAVISTA
ZAMORA CHINCHIPE;PAQUISHA;NUEVO QUITO
ZAMORA CHINCHIPE;PAQUISHA;PAQUISHA
ZAMORA CHINCHIPE;YACUAMBI;28 DE MAYO
ZAMORA CHINCHIPE;YACUAMBI;LA PAZ
ZAMORA CHINCHIPE;YACUAMBI;TUTUPALI
ZAMORA CHINCHIPE;YANZATZA;CHICANA
ZAMORA CHINCHIPE;YANZATZA;LOS ENCUENTROS
ZAMORA CHINCHIPE;YANZATZA;YANZATZA
ZAMORA CHINCHIPE;ZAMORA;CUMBARATZA
ZAMORA CHINCHIPE;ZAMORA;EL LIMON
ZAMORA CHINCHIPE;ZAMORA;GUADALUPE
ZAMORA CHINCHIPE;ZAMORA;LA VICTORIA DE IMBANA
ZAMORA CHINCHIPE;ZAMORA;SABANILLA
ZAMORA CHINCHIPE;ZAMORA;SAN CARLOS DE LAS MINAS
ZAMORA CHINCHIPE;ZAMORA;TIMBARA
ZAMORA CHINCHIPE;ZAMORA;ZAMORA
